Time_s,Channel_57_mV,Channel_61_mV
11.664,2.273099710739593,-2.300609087734277
11.668,2.1272660655414697,-2.6728618571791234
11.672,1.7640786744162333,-2.938138176085568
11.676,1.2571074188456646,-2.986216613301751
11.68,0.9424290833038182,-2.9153512857726005
11.684,0.3575481691572575,-2.535573240542027
11.688,-0.04774543850095573,-2.0650039174025148
11.692,-0.6081101124774358,-1.5069435423580577
11.696,-1.057844818201609,-0.7397973174535513
11.7,-1.3823787249112922,-0.01758306714305912
11.704,-1.8367663500464613,0.6877669355968163
11.708,-2.1349213683149544,1.4206826612120367
11.712,-2.33817384751618,2.005552180677594
11.716,-2.482422660663989,2.5825058910919854
11.72,-2.489017271523374,2.8785718212087077
11.724,-2.4622424877432874,3.1143293677658974
11.728,-2.3229653057305213,2.938331064293204
11.732,-1.963256446580296,2.7066363291902262
11.736,-1.7033819498579186,2.2985198823224646
11.74,-1.13807576498544,1.7162674244866052
11.744,-0.7257116340620917,1.094179224909516
11.748,-0.2606686051196655,0.34874803971411095
11.752,0.33333979366443534,-0.3220263533393577
11.756,0.7718032528775279,-1.128785066790781
11.76,1.2459472852806646,-1.764718919644212
11.764,1.6110055003340045,-2.3108548619386218
11.768,2.0328946471168723,-2.646958274065414
11.772,2.2105159707147544,-2.820272185798439
11.776,2.454942211517764,-3.0184634160978954
11.78,2.514496141394882,-2.9176433958492396
11.784,2.4708030781689416,-2.495494852701506
11.788,2.295363463996479,-2.07574751825302
11.792,2.0739199155241943,-1.500703208121958
11.796,1.8606778014820673,-0.774997017609636
11.8,1.5235285682503987,0.03242126813503918
11.804,0.9856841874512084,0.7806611920011615
11.808,0.5642839281737475,1.5151861087988052
11.812,0.020379065903395333,2.0189877663887708
11.816,-0.40644426280165974,2.4991640332103375
11.82,-0.959412786310332,2.9308443459446383
11.824,-1.298103913933901,2.981227967532723
11.828,-1.736677418640975,2.9724794528419847
11.832,-2.0014676894656653,2.776271427827802
11.836,-2.278268607529429,2.406816179666356
11.84,-2.558349440640387,1.8017613517508444
11.844,-2.552550280563728,1.039602885577075
11.848,-2.507122823681997,0.4356126768383506
11.852,-2.3237621486504225,-0.35564825470373584
11.856,-1.9805595065306063,-1.1734298597907244
11.86,-1.7489047633492003,-1.8519474706397987
11.864,-1.2817134615119121,-2.3992032854654357
11.868,-0.922448394265321,-2.6849212699204394
11.872,-0.35367539619609073,-2.871376139585865
11.876,0.09851801846538773,-2.931607793059191
11.88,0.6310348691624502,-2.8487308557486606
11.884,1.126637185982125,-2.489173459594195
11.888,1.5217172651060558,-2.1035531129418428
11.892,1.7785442675444785,-1.447376229367042
11.896,2.1225576687033487,-0.6938646853434942
11.9,2.384172414692717,-0.02111368139543266
11.904,2.58076545962414,0.696284013573893
11.908,2.434722538373688,1.3699905036339304
11.912,2.351701695987783,2.0763344917204485
11.916,2.2024987700616006,2.551032957772478
11.92,1.8115684812819668,2.9395210469435264
11.924,1.5909439907812783,2.9965412010938204
11.928,1.1896967561466876,2.9665277772372907
11.932,0.7220631685475111,2.6593580902472316
11.936,0.2035973392666769,2.3193121434349875
11.94,-0.3059897744867932,1.7193576478423298
11.944,-0.7524510018801843,1.0511651133086766
11.948,-1.230086804929463,0.4425677463332971
11.952,-1.6290174376609763,-0.36707620629247034
11.956,-1.9520578579888779,-1.0445119204257205
11.96,-2.287705576413215,-1.7527299012875024
11.964,-2.3399363758042475,-2.2944555916709914
11.968,-2.4744855086747317,-2.7023442910494815
11.972,-2.482995839080397,-2.9780683008085638
11.976,-2.3259987165144076,-3.0071841430542885
11.98,-2.1825223219593473,-2.8212260503698556
11.984,-1.9070176073719787,-2.579236118527444
11.988,-1.5193623029834615,-2.1150669313081107
11.992,-0.9411157776142045,-1.4554656475303185
11.996,-0.40613580185116005,-0.7272707777652271
12.0,0.10017467533341921,-0.08701513561686802
12.004,0.5041554867126408,0.7654656782847173
12.008,0.9771431576453892,1.4884974708148673
12.012,1.4738541995317083,2.1374002544071415
12.016,1.8150841231717894,2.5299589037607326
12.02,2.024039424850962,2.8841496666900914
12.024,2.340269550287519,3.0039216856473105
12.028,2.4638210186954868,2.9513000528452413
12.032,2.4863187843239376,2.7445455572700044
12.036,2.4764457935443924,2.3208613485326715
12.04,2.2834756076825107,1.7633935244503085
12.044,1.9970591561031363,1.1441446449678727
12.048,1.70381776221807,0.3909110336487493
12.052,1.2120965629956768,-0.3877903471711734
12.056,0.7881882622411049,-1.1487756803918416
12.06,0.28652600176630416,-1.7561050153341633
12.064,-0.2497148219499965,-2.3322073319774073
12.068,-0.6774154320942111,-2.707644905374338
12.072,-1.137195299085053,-2.982714186802259
12.076,-1.6119882666226384,-2.955073109921973
12.08,-2.004391168277958,-2.8313757164713325
12.084,-2.2217559110699168,-2.524249623542935
12.088,-2.3705995786796934,-2.0759980549442796
12.092,-2.4789033016969495,-1.3826555564180307
12.096,-2.464064979818434,-0.7311737796423066
12.1,-2.4327060251952894,0.06752271254875516
12.104,-2.257666348695601,0.6746772393263172
12.108,-1.8890279863987913,1.4033703723652837
12.112,-1.3723513260022537,2.1045491053016
12.116,-1.1653594912419487,2.571154060846129
12.12,-0.6038167206555715,2.826727888296649
12.124,-0.2032750049601687,2.998252537288223
12.128,0.3827009770778144,2.985129596060551
12.132,0.8615581553436732,2.746953958747183
12.136,1.3997954424766859,2.4151265987217516
12.14,1.6533631101192197,1.7273217892578112
12.144,2.0372929353658726,1.084048048100415
12.148,2.244710075734055,0.3692146159113736
12.152,2.3959052346497214,-0.4006585718846303
12.156,2.516372426272267,-1.1392142648957786
12.16,2.421763930594933,-1.7785751661023006
12.164,2.2668843686616085,-2.2480405615345997
12.168,2.06084667744627,-2.7900728853156367
12.172,1.7271426472450992,-3.024469317543369
12.176,1.385721104392232,-2.9907891099018875
12.18,1.0168791396673245,-2.930507074936052
12.184,0.57088279282942,-2.472247773248972
12.188,-0.0683231421063179,-2.041850084810081
12.192,-0.5115556370176404,-1.447531477440662
12.196,-1.0392462913820406,-0.7954158079219783
12.2,-1.455881534967398,0.028992450808149238
12.204,-1.850465451855384,0.7724664194500311
12.208,-2.1395003554174257,1.466965103139733
12.212,-2.316274240079283,2.017410349352314
12.216,-2.4916567890350407,2.495072405318292
12.22,-2.530640959086877,2.7838696294772753
12.224,-2.3757486436953714,3.000412021968678
12.228,-2.2385163280969578,2.8998171764658904
12.232,-2.0367572320300362,2.654291456723728
12.236,-1.5991060187274857,2.3795011649543936
12.24,-1.1635157804567047,1.871945058225837
12.244,-0.7351687182198757,1.1338860223021259
12.248,-0.10739442072926272,0.38844605761064455
12.252,0.21050436819985624,-0.31447523781674785
12.256,0.660242652108743,-1.165195672654086
12.26,1.1471231540078843,-1.8211310296142238
12.264,1.6636723464451986,-2.3538762227653356
12.268,1.949993410226211,-2.6750370851871543
12.272,2.2259612141113236,-2.911360117372271
12.276,2.4088978652721993,-3.0310793471807176
12.28,2.546664713030485,-2.8631510476458253
12.284,2.4181716850550927,-2.4472455697153577
12.288,2.363223596698269,-1.9947689001696445
12.292,2.120914517627594,-1.3383366985588405
12.296,1.8242787427025637,-0.6670967054943798
12.3,1.5380975929476195,-0.02394399733787881
12.304,1.042734728950626,0.6936385929805109
12.308,0.5497909927151399,1.396692528008535
12.312,0.022326788841139145,2.076087335198551
12.316,-0.4237710671638147,2.530651590912509
12.32,-0.9816950177205389,2.776977773354582
12.324,-1.362204145470815,2.9573563906776528
12.328,-1.7155514900814621,3.028781051734965
12.332,-2.0609806938886766,2.8023226697647194
12.336,-2.3008414708397473,2.3306320280890116
12.34,-2.5101943842114007,1.7448278847298628
12.344,-2.5244687905127057,1.0731745940253883
12.348,-2.438573820791588,0.347520769950776
12.352,-2.2439816960869954,-0.45254737513369103
12.356,-1.9991593138641688,-1.09376671672661
12.36,-1.666514236013506,-1.6702497937492615
12.364,-1.3685324850150506,-2.3027639634393267
12.368,-0.8212943450196508,-2.7954830078246213
12.372,-0.3811911940610533,-2.8798867974840183
12.376,0.09129247628235743,-2.981622716957058
12.38,0.5548238760026242,-2.8640251958464438
12.384,1.0800874493207557,-2.597028444256439
12.388,1.5875879930013366,-2.0130476980907392
12.392,1.8790977065862033,-1.439915796180161
12.396,2.2579920962449345,-0.7423179624098645
12.4,2.4223170134802565,0.0032865213608193502
12.404,2.532485447317607,0.7957950668614949
12.408,2.4730190835730723,1.3588663704437227
12.412,2.4347506101862666,1.9932177140813543
12.416,2.150735581071503,2.5362456690856545
12.42,1.8920399135296497,2.9964712462412906
12.424,1.497928147303265,3.0321135706801385
12.428,1.1070441297024556,2.9343048627530774
12.432,0.6911354044311381,2.6999017140692914
12.436,0.10598514912194036,2.3407518491158767
12.44,-0.3146885729001657,1.766963387736842
12.444,-0.7148284097064831,1.1980948884791385
12.448,-1.2241814642655469,0.3976074481206675
12.452,-1.6362908129470601,-0.35041194778695944
12.456,-1.9406229043063732,-1.0625556643340177
12.46,-2.2303933976730153,-1.7385629251572
12.464,-2.4874774832273228,-2.330987709664234
12.468,-2.569542261264778,-2.807726156198401
12.472,-2.5505845738551427,-2.9526996559900875
12.476,-2.354453895971104,-3.0280694179324628
12.48,-2.044442101383169,-2.890991440670442
12.484,-1.8460394414037806,-2.5153095194034045
12.488,-1.421092739213835,-2.0199303367056927
12.492,-0.9031808484390701,-1.3895380083986857
12.496,-0.5455661408881632,-0.6046486113175726
12.5,-0.05725720670291099,-0.058118412156954305
12.504,0.469752994822989,0.6793721015139113
12.508,0.9944794616280045,1.4235692395410793
12.512,1.3902329605706614,2.0342085076140495
12.516,1.7881435353115749,2.582977916539416
12.52,2.2021540525550023,2.904562844739743
12.524,2.3252071511099603,3.0263659604046746
12.528,2.476966701289313,2.967337777597166
12.532,2.4687267526444,2.7086017657893904
12.536,2.4890084330260094,2.28122810369313
12.54,2.33792559211331,1.7901452409251004
12.544,1.9791852350988668,1.0805168286975455
12.548,1.740286277895669,0.37904737228516744
12.552,1.2391598999052162,-0.4021727164702267
12.556,0.8200193684204634,-1.1329719363156499
12.56,0.26013590600081915,-1.7513933855197361
12.564,-0.17971620385291848,-2.306448898070065
12.568,-0.7258962505135866,-2.7717567838449515
12.572,-1.1151294583987463,-2.958419790823074
12.576,-1.526107521123751,-2.9104031765007674
12.58,-1.9016317536651837,-2.9205441956177842
12.584,-2.1747299403706406,-2.4540157426187887
12.588,-2.432173861642063,-2.0159678093751867
12.592,-2.424447957082774,-1.3757810849181387
12.596,-2.533469960954078,-0.8128146411289208
12.6,-2.4037404147448025,-0.04548484844137887
12.604,-2.167839571936932,0.7774960494395387
12.608,-1.9040330906568708,1.4399276984046894
12.612,-1.5375742424043923,2.054469998829526
12.616,-1.1503767370648659,2.5601598008376003
12.62,-0.6725209444556979,2.863492512581171
12.624,-0.06802176123253725,3.0445676670426494
12.628,0.3701424650445308,2.947548231739739
12.632,0.8625873693072384,2.7758715884636165
12.636,1.3224480797665892,2.3244783738174344
12.64,1.6361768149798075,1.8623998192096682
12.644,2.0901945374680255,1.0804672043497545
12.648,2.28763008123332,0.37831015668054085
12.652,2.4421010014400037,-0.38250016546352167
12.656,2.5388341169899,-1.056519849532035
12.66,2.4880790365925867,-1.8462347673032753
12.664,2.2947518072403783,-2.3180573907571755
12.668,2.0968519242782997,-2.7116863746193314
12.672,1.7588338300167476,-3.002448704094204
12.676,1.3389101640994534,-2.955249251098123
12.68,0.8942129507526839,-2.8851242233942425
12.684,0.4483392575895279,-2.556062528489333
12.688,-0.005798672881097276,-2.150335268925903
12.692,-0.5304289043899277,-1.4924189015277427
12.696,-1.034680030922344,-0.6192577636319552
12.7,-1.4151574262124422,0.05625026602878329
12.704,-1.9064431397313932,0.6908059369578873
12.708,-2.1923373440120697,1.4807255717310563
12.712,-2.3152382059959775,2.0649350728777596
12.716,-2.5661401471397687,2.462882994581452
12.72,-2.437928726397504,2.8123790026938815
12.724,-2.4767065921978637,3.0642415891368517
12.728,-2.2757171995690224,2.9766013268591576
12.732,-1.9999078902180074,2.7168684655012414
12.736,-1.6418989669851245,2.272126706351293
12.74,-1.1183031640349537,1.8132720718518185
12.744,-0.62284801307504,1.074033355294078
12.748,-0.25568623478781277,0.41867565280656477
12.752,0.178281574178748,-0.41989040130239674
12.756,0.7395363922263696,-1.1387366018789398
12.76,1.2332637238856052,-1.7554444119017518
12.764,1.570213856692233,-2.4358236936629325
12.768,1.963442743718034,-2.7980361270886087
12.772,2.21489067258196,-2.9398925110654193
12.776,2.3476474406589563,-3.0230129047914707
12.78,2.4544045864056234,-2.855326838806329
12.784,2.4229594473515426,-2.5738182078062533
12.788,2.28573405817288,-2.046540960309207
12.792,2.1916901888374865,-1.481521695015526
12.796,1.8722126609340923,-0.7895944027212685
12.8,1.474752383023553,-0.10734049696756844
12.804,0.9901692705140556,0.7455040693827867
12.808,0.46307383108286926,1.4425291510107738
12.812,-0.049343316517828,2.1051850895984545
12.816,-0.42660601623158667,2.5506481457492893
12.82,-0.9099790133846006,2.8386199489551056
12.824,-1.371370976241846,2.989888508034073
12.828,-1.7071014074786113,2.9710765499850558
12.832,-2.04207362579717,2.788385778306892
12.836,-2.2097389239252205,2.2782692812922822
12.84,-2.440573111926283,1.8107697180445679
12.844,-2.4955457667301855,1.086906796791422
12.848,-2.4311591987773356,0.3849275605195409
12.852,-2.2636251721658738,-0.41733976078897156
12.856,-2.0249615703914765,-1.0769210576693464
12.86,-1.7561752074879704,-1.661252436247354
12.864,-1.271508403083843,-2.3492853757050836
12.868,-0.918195272789831,-2.6886410678038213
12.872,-0.3024679521231299,-2.9606503623890825
12.876,0.1427062207052731,-2.959513756305745
12.88,0.6769940628345509,-2.852150549126032
12.884,1.1391020955157969,-2.4991079612893
12.888,1.4913739671505633,-1.9733455998176257
12.892,1.9250096031987018,-1.4379322655642115
12.896,2.098488364013604,-0.7604310417249025
12.9,2.343163498387143,0.030485989131222777
12.904,2.4147551192539614,0.7754039715995928
12.908,2.5073916850949,1.382475500866065
12.912,2.3929096662891123,2.081896557772482
12.916,2.254035532903209,2.5573123639810684
12.92,1.8551217234498916,2.928054143459251
12.924,1.7056139093380376,3.004247122677905
12.928,1.1894140995183478,2.9879352077584094
12.932,0.668507325300711,2.66974384062565
12.936,0.20983360075826574,2.3211351118669414
12.94,-0.23425646957329177,1.7026004754896762
12.944,-0.6917798313985737,1.0795250633828894
12.948,-1.1424275438407943,0.29041970485110086
12.952,-1.692531888644102,-0.38471124846470656
12.956,-2.0006001578799606,-1.0954791075799883
12.96,-2.2273996399458107,-1.7293555680273298
12.964,-2.416950511075757,-2.265190275629486
12.968,-2.5274666921575384,-2.6783025689631077
12.972,-2.3900861169084835,-2.9514820824050156
12.976,-2.3683480385993487,-3.0550039908699183
12.98,-2.046308564928939,-2.8295102918949
12.984,-1.877544827290436,-2.5743594343066385
12.988,-1.4077541908158506,-2.0835930894831334
12.992,-0.9286556332185842,-1.3967036843161584
12.996,-0.4576649296000779,-0.8379666271667435
13.0,0.03948313165296416,-0.03260822011413047
13.004,0.03239569475657588,-0.05111821455687348
13.008,-0.0022842831781714062,-0.03281408307771595
13.012,-0.07802915394935182,0.008050647858386216
13.016,0.03747461216262419,-0.06363042800940798
13.02,-0.009875371391451459,-0.024038372921921847
13.024,-0.047693944250895126,0.00279152892869128
13.028,0.03127846509181843,0.060562944643506256
13.032,-0.022194162164218427,-0.01502937057618835
13.036,-0.03806181255497812,0.09588281554964911
13.04,0.03345423834556588,-0.049322852466635016
13.044,-0.07042130852313704,0.04209119265628734
13.048,-0.09066705814516876,-0.035678451072404235
13.052,0.004617271739890179,-0.010278833337970875
13.056,0.04394393414769923,0.01108947495737443
13.06,-0.022131000076683855,-0.06314111976915564
13.064,-0.05989547897080281,-0.010438367343481742
13.068,-0.028643940790331876,-0.023939561285473848
13.072,-0.03609786645894903,0.048249100790383304
13.076,-0.048490095659422666,0.11800024848342856
13.08,-0.04224332551782614,-0.01756069440344415
13.084,-0.0004193261974139523,-0.048600710894639874
13.088,-0.06057548187527474,-0.07844308258023104
13.092,0.10681641413160164,-0.03620266697522972
13.096,-0.005551189302657675,-0.10368608920812535
13.1,0.06303720277831766,-0.03748439230357808
13.104,-0.07447623648737502,-0.03756638531251266
13.108,-0.053476021083687875,-0.04334265691668448
13.112,0.04254507861584954,-0.039841134065457064
13.116,0.058686328163571326,-0.03392270557629527
13.12,0.030200319599508335,0.1258131407852219
13.124,0.0011388935622040975,0.01625465421083185
13.128,-0.040769583952492444,-0.0555419106715602
13.132,0.045048774223648266,0.026620440618475127
13.136,0.008856009923858233,0.07267853702030103
13.14,-0.026011015353246732,0.02369322753930556
13.144,0.021921580113394647,-0.036847724321844605
13.148,0.05228180963984025,-0.029651384437515062
13.152,-0.007208467618560626,0.02978908429047862
13.156,-0.05500731951924083,0.01072331739010759
13.16,-0.024459163945266146,0.0032277168752507046
13.164,0.07829498522268932,0.047412691307775624
13.168,-0.0002598322252962216,0.06627178296660002
13.172,0.030698311043995626,-0.015772058695547212
13.176,-0.02921176311725586,0.07339572740638615
13.18,0.0851922920819233,0.06012942741691917
13.184,0.08581503958659256,0.0057486233323977235
13.188,-0.039766259458573996,0.08540399345059364
13.192,-0.025306171454168254,0.028661466687813816
13.196,-0.0831155880115354,-0.0679005748856604
13.2,0.08630405291371412,0.06317213244758127
13.204,0.09465774145128555,-0.03998109602332698
13.208,0.021561347752474105,0.05632392634629643
13.212,0.002899176380269475,0.06033715293100133
13.216,-0.017667539482099787,-0.03739782522024157
13.22,-0.04363438040933828,-0.034354529128683885
13.224,0.038007039676635095,-0.06145364220215384
13.228,-0.044339106817346735,-0.037765568397686466
13.232,-0.01365151321959516,0.08555199232477943
13.236,0.00773583977019876,-0.03004460600693188
13.24,-0.07220910624393947,0.017717309748047326
13.244,0.08979471914624651,-0.07202118938845119
13.248,-0.01954678961202476,0.04656631218907501
13.252,-0.017350453912355387,-0.016485403968141733
13.256,0.09716105176304918,-0.06870425698666764
13.26,-0.0013439634123231185,0.05507257619018451
13.264,0.06764163267720408,-0.07951373546822162
13.268,0.022396894055135712,0.05641624387412565
13.272,-0.05177749795353523,-0.01110463231961667
13.276,-0.03435615026106391,-0.02447506778569709
13.28,-0.041941813277672935,-0.0320547274747534
13.284,-0.022484775227895028,0.059857954460288715
13.288,0.012645160173029338,-0.0735226483690019
13.292,0.057221835706008375,0.03992127402454396
13.296,0.0370742742953683,-0.008398423907250319
13.3,0.02085032869337991,0.0015279917474117133
13.304,-0.09019622032154832,-0.03089654004197849
13.308,0.008975137282276459,0.022245124872150475
13.312,0.09108955994346507,0.06100346806252234
13.316,-0.012281318265851507,0.1005888985127083
13.32,0.020575016121845258,-0.07247090182874824
13.324,-0.017967686686546927,0.03324396990335913
13.328,0.018412142978770165,0.07206572258109611
13.332,-0.046453283198377604,0.014775285747232622
13.336,0.050340146698441494,0.1257026095996836
13.34,-0.014898955808309581,-0.022583139967002758
13.344,-0.04047944907106124,-0.008894310006743388
13.348,-0.030400043592136484,-0.06565770751651322
13.352,0.10429703460299947,0.010111171453612984
13.356,0.07091249472167165,-0.08555065915019955
13.36,0.013692827655908152,-0.004384387489815784
13.364,-0.03635721045881646,-0.027281694685808468
13.368,-0.046919364073017285,0.026568962715315603
13.372,-0.06505046818476938,0.0033238050659691177
13.376,0.01997082967820871,0.01655113848513542
13.38,-0.06125747971513801,0.010597667940386486
13.384,-0.08937625559810343,0.03376898244536434
13.388,-0.07347149689534566,-0.0009399123946135122
13.392,0.037381010128310736,-0.13148666667313044
13.396,0.06797617879245908,0.0070357105673561765
13.4,0.06741808407791032,-0.038339195699213444
13.404,0.042393243028908234,0.03216799502863055
13.408,-0.0060779839717026935,0.02422437115490222
13.412,0.07470304783320611,0.053870404817107545
13.416,-0.008154295298054344,0.05049977444836974
13.42,-0.03833186055549734,0.060150453233508185
13.424,0.02534849619452248,-0.010734955992578323
13.428,0.07899001658299541,-0.024413672605263257
13.432,0.012430460265243505,-0.014678130096953332
13.436,-0.01897901198863337,-0.12369334559005399
13.44,0.017502962144653723,0.039124839983820964
13.444,0.0562874919652686,-0.04135244973690954
13.448,0.07739335566724134,-0.023746398922393157
13.452,0.013664610558923483,-0.05009735470257938
13.456,0.011274318418088897,-0.03143010803168863
13.46,0.0055566119091159175,-0.02034183114055164
13.464,-0.05602940580666568,0.04390100170562722
13.468,-0.06681646882695644,-0.04256760873014448
13.472,0.06701890159353385,0.03503911684729673
13.476,0.01559081275222226,-0.04121540792642318
13.48,0.016852683634531695,-0.09951547773455799
13.484,-0.041676888774361674,0.0440859166423583
13.488,-0.010211845292451956,-0.007564347290278198
13.492,0.045038204608930855,0.043476790181036284
13.496,-0.04818148058374058,0.04599479644958553
13.5,-0.006010913028018448,0.003459334734246972
13.504,-0.014143157033188006,-0.04125370511307456
13.508,-0.05987936218513891,-0.03634351197294668
13.512,-0.020790781542541718,0.024516317243098867
13.516,-0.08393730300539798,-0.0432706750635965
13.52,-0.006716134407183484,-0.022670929738211918
13.524,0.038086485208802916,0.1104574789794778
13.528,0.06393204975506475,0.06378924494838925
13.532,-0.055565510310408676,0.07373135709423523
13.536,-0.020519884832209855,0.0015267431702020882
13.54,-0.042494293817661545,-0.020610555396523785
13.544,-0.019377857129702004,-0.04745976573006767
13.548,0.12559923760290556,-0.04367464751824642
13.552,-0.008214396317284918,0.04369657143789493
13.556,-0.022903462163531944,-0.026962311908075298
13.56,-0.05188738868857068,0.07507364516815887
13.564,-0.020599658592302842,0.03636467446250934
13.568,-0.017530524048635438,0.019321697299898424
13.572,-0.03282618378464105,0.039711301644668684
13.576,-0.01573893575566605,-0.03908825087661688
13.58,0.013663438439506648,-0.04221121483258343
13.584,0.08237778940190316,0.05035887293444729
13.588,-0.021078937540699914,-0.003308964731818582
13.592,-0.017578894165112907,0.041450229374412846
13.596,-0.05492392792132984,0.008779076263469947
13.6,0.07591965513867023,-0.031714490325859136
13.604,0.013301122035549251,-0.03199343559974799
13.608,0.026619295462218154,-0.045841921099668906
13.612,-0.01852261132762042,-0.003776089621401137
13.616,0.03261663462021444,0.062446439584717996
13.62,-0.008892984261764755,-0.034573362624268945
13.624,-0.009027920202213697,-0.013195615574467382
13.628,-0.07812324694661549,-0.0023911616430131555
13.632,0.0012404873744702677,0.0623198060662301
13.636,-0.07026177518247836,-0.0447456995127586
13.64,0.024865542477251812,0.015571379002824879
13.644,0.08531606547815795,0.015482340353401814
13.648,-0.06562539202233628,0.03724303285323392
13.652,0.06560831929214371,0.01162812048244147
13.656,0.021729839390200262,-0.02220240880465699
13.66,-0.011400147903558373,-0.10527607007536995
13.664,-0.011818879148339812,-0.029995903739135545
13.668,-0.02081780592695076,0.03790015197910305
13.672,-0.029334795247759615,0.0634504745970076
13.676,0.06437546744934848,-0.004267551626080648
13.68,0.027018615834023797,-0.003816523731701589
13.684,-0.07296834041484006,-0.04270078613780176
13.688,-0.06553882575966084,-0.058592069459701746
13.692,-0.046205987151544795,0.01949161573239725
13.696,-0.0709351777452396,-0.021012863918079105
13.7,0.08872450403982243,-0.01656595009776359
13.704,-0.010320478068679946,-0.037061423684136584
13.708,0.011035165001289305,-0.05838203153675268
13.712,-0.01290497658819333,-0.07384694571590351
13.716,0.05887618436344157,0.062495386705591544
13.72,0.07555214506378545,-0.041748682809913375
13.724,-0.0042282839196625,0.011921340019013663
13.728,0.003913020926846181,-0.015322125763832234
13.732,0.0719926173737987,-0.06379770366794144
13.736,-0.025875313576870115,0.11541834799377704
13.74,-0.007493202391907761,-0.009633843943379754
13.744,-0.01865858137920886,0.01128746734072921
13.748,-0.005804814484893597,0.005848382963541603
13.752,0.02063134840355402,0.04858491473574425
13.756,0.022701872265947998,0.024526964164970355
13.76,-0.007443431118518919,0.05384199327024798
13.764,0.0351160988299328,0.00880773038722703
13.768,0.02578843451291097,-0.03967030730566774
13.772,-0.02809046551065236,-0.08720047423955049
13.776,0.04414954714978238,-0.014830057185766158
13.78,-0.007614457594840061,0.02050497564648215
13.784,0.14935600881680025,0.023255680028081357
13.788,0.04429853726920776,0.07159785047136534
13.792,-0.03362357443451041,-0.08537853780781465
13.796,0.03973734459553652,0.01666311384197244
13.8,0.0028961607831623007,-0.0026159082521849814
13.804,0.06285449729204741,-0.04161391970410439
13.808,0.01516041084144839,0.026135179933690484
13.812,0.03930239497561683,0.049087926080081806
13.816,0.077848258363147,-0.011851925920386027
13.82,0.020769916319472784,-0.01584181374913476
13.824,0.027432354196141914,-0.055662342650330314
13.828,0.038837581257685085,0.036856702422174835
13.832,-0.05829921773616731,0.0293483301927
13.836,0.09048249905093773,0.0062020818068889445
13.84,0.02612254771242944,-0.06452423068494711
13.844,0.015000717097724334,0.06468701941470323
13.848,-0.01235169729705863,0.06375795759823799
13.852,-0.012041829080234238,0.10897088362968728
13.856,-0.0665177542589861,-0.010522742077868798
13.86,0.006245988444923508,0.04176155182828445
13.864,0.02478665489563538,-0.044491429625299915
13.868,0.0004060864475309812,-0.007836019915595023
13.872,0.014671923838902335,0.09926438820478842
13.876,0.023751699187027964,0.03481916397775161
13.88,0.02529190293468595,0.0992625146966299
13.884,0.1526483732222754,-0.0178778521975536
13.888,-0.023595391625027745,0.048444067623382416
13.892,-0.013731560048037364,0.01387185424007912
13.896,0.029028052710929154,0.023378482021283842
13.9,0.12213488926248078,-0.0030770201117720566
13.904,0.041096495943001056,-0.04204186076129162
13.908,0.046695157273986335,-0.03805113608044294
13.912,-0.08992396599811202,-0.006333004677753157
13.916,0.055542917369493405,0.04462911665181085
13.92,-0.04936656708523434,-0.007318684984615608
13.924,0.09034325817339228,-0.07865510139902351
13.928,-0.09546978429835706,0.06826161876857291
13.932,-0.013263469108772633,0.0036108259963029765
13.936,0.025303334090243785,-0.031735121755021384
13.94,0.025417822751057757,-0.05218996127226986
13.944,0.024429293337068954,-0.07230791244921612
13.948,0.0411159976667727,-0.0031563674437535133
13.952,-0.00675522978198231,-0.059906875174629504
13.956,0.03183208780059301,0.033335131839866076
13.96,0.004035533891966463,0.005260030602349797
13.964,0.051490117200076214,-0.014110733275050176
13.968,-0.09799339371564335,-0.12738153753686235
13.972,-0.11410633057469177,-0.07636107716629023
13.976,-0.11268406419643306,-0.07422582321764855
13.98,-0.059718328757944965,-0.1039398055391823
13.984,-0.0014846111461354922,0.024503243798635638
13.988,-0.06574617406806728,0.06701789036866206
13.992,0.040101905376132695,-0.044826492136084736
13.996,-0.0618820130850703,-0.0077200213217490715
14.0,0.007022607101542397,0.08171610292141965
14.004,-0.03273238964825397,0.04883586987202688
14.008,0.024530126838829436,0.06597516558223954
14.012,0.04096755272477541,-0.027260588216061754
14.016,0.1281460341376905,-0.07728019376226647
14.02,0.019093747467365505,-0.012105598473061698
14.024,0.02980267202446024,0.011787222222985628
14.028,0.04717006881963522,0.0336236958418313
14.032,-0.04994530084837509,0.028579405165520884
14.036,0.0177536486604456,-0.0009209631100132832
14.04,-0.03411916031877627,-0.055403559253535045
14.044,0.0278289504188437,-0.0398798937935753
14.048,-0.04006001169730488,0.022706387946122526
14.052,-0.05672828156551264,-0.010011221231259805
14.056,0.053325313606264774,0.008398540945079308
14.06,0.04434449038024749,0.08215006290282861
14.064,0.037376636069043366,-0.020173587615989523
14.068,-0.04149820372235931,0.031066423823471856
14.072,0.0028805459786552133,-0.06474464255641531
14.076,-0.038767138085913075,0.08033094170108777
14.08,-0.010395805931318962,0.08600694440607054
14.084,-0.0311031715871685,0.08221595725612171
14.088,0.007339894898786599,-0.011907204439961476
14.092,0.07654188173434787,0.03972017396494576
14.096,0.06412800640486689,-0.012846038907042
14.1,-0.06695650486344766,-0.1073003663925356
14.104,0.06909247601566697,0.03228422172675853
14.108,0.05612280335922623,0.007410912110014604
14.112,0.05477884342311341,0.02945187491614293
14.116,0.09324581691839434,0.038420238606908574
